etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Normal,56300,0.545077448,0.994523936,0.758310436,845.194,292.5363362,245.25828,0.990388179,0.161614304,0.988684258,1.000861341,0.062125485,0.223401226,44742.29144,49112.57634,48243.41002,2964.901467,2325.755676,2248.325839,0.836462828,0.394575146,0.438697932,2.70318298,2.490719332,2.576553068,5.277393239,5.151019125,5.095082582
Normal,42077,0.559612226,0.994751649,0.812422768,731.936,254.4465582,210.8737509,0.986980143,0.171245418,0.985019723,1.000994622,0.070763745,0.049174312,41380.27711,46838.8849,42971.01561,3191.695563,2733.426467,3014.256211,1.487070595,0.79783573,1.333380274,4.778814171,3.269925168,4.60561335,5.261150835,5.317737279,5.309320967
Normal,40808,0.540934506,0.993088679,0.673621657,742.014,250.7812952,210.9232993,0.931388724,0.158935282,0.931388724,1,0.089444652,0.063422895,41846.58655,47071.77455,44549.56675,2525.820357,2292.518437,2598.550431,0.633212519,0.237115861,0.447694537,3.250688091,3.023821003,2.632574784,5.281099838,5.193964656,5.324438188
Normal,45261,0.186101727,0.995425455,0.792426073,751.68,242.2264588,237.9948792,1.006625711,0.017469518,1.004678712,1.000968497,0.0114714,0.037532137,40011.72577,45327.21981,41904.70029,2391.332302,2581.553048,2310.637716,0.972888248,-0.351667085,0.889272169,4.341667503,6.956561381,3.754890477,5.122030202,5.279317742,5.098782505
Normal,65177,0.69689588,0.985842421,0.787237897,949.431,341.9471983,245.2350646,0.908609797,0.282827683,0.91821514,0.994755806,0.128724477,0.14552826,42378.6575,42960.70798,44389.50845,1537.578469,1555.637844,1626.670991,-0.070512328,-0.293787614,-0.056631757,2.893250922,3.720029061,2.915941368,4.627878993,4.633834275,4.708721142
Normal,43104,0.673314484,0.976816915,0.655574144,779.354,274.5734843,203.0076108,0.891780354,0.26064379,0.906280911,0.991967707,0.122536628,0.035173534,43430.80141,48447.87973,45635.48255,2013.76583,1913.779695,2053.714347,0.582103852,0.085961914,0.363087887,3.135774675,2.730079439,2.769745929,4.963166568,4.939279125,5.016574477
Normal,43892,0.52703758,0.985871836,0.786284977,758.358,257.5512215,218.8778397,0.959062013,0.150158021,0.959983346,0.999520016,0.076196428,0.072752871,41094.29071,45735.1922,44261.96081,2633.270222,3307.392807,2104.05853,-1.908221386,-3.452753876,0.206846809,13.97196926,25.94874513,2.934228906,5.139629886,5.294710838,5.06700062
Normal,51119,0.433611874,0.983681952,0.76807152,818.158,269.3839899,242.7418434,0.959661011,0.098900259,0.970066867,0.994622066,0.049436743,0.040835908,43420.90542,43196.8569,46931.01821,1178.066389,1414.576603,1251.100567,-0.131538431,-0.294295346,-0.101367677,3.197078103,3.352493148,3.086790258,4.244420018,4.499650933,4.333109811
Normal,35287,0.287721244,0.978183733,0.792877205,683.432,217.1610702,207.9782403,0.949366673,0.042285802,0.964144948,0.992306477,0.039281959,0.136617079,41520.10837,45893.32049,44455.97529,1973.942098,2208.742964,1968.845166,0.228339564,0.038220921,0.21913175,2.618291108,2.821404193,2.694550062,4.967215625,5.147320662,4.970038004
Normal,50890,0.4204145,0.992723797,0.758816074,805.784,267.4080149,242.6278917,0.984929251,0.09266784,0.983151956,1.000903468,0.038716735,0.044003848,42696.55901,47875.66532,46205.62594,2925.663057,2240.193447,2372.184102,1.555717587,0.575810697,0.991756649,4.971501626,2.975354211,3.855171117,5.084314665,5.095968153,5.072589735
Normal,57989,0.355897037,0.995690247,0.778166935,853.074,281.1606844,262.7517372,1.001341169,0.065474827,0.999634297,1.000853384,0.026171675,0.063588704,44095.81707,43610.67458,47163.55502,2827.182197,2062.186561,2560.62995,0.680309205,0.277413536,0.346556883,2.844107643,2.77134543,2.428876632,5.339939188,5.031540927,5.302651607
Normal,43147,0.313774717,0.99524831,0.777984133,734.668,240.5834729,228.4333965,1.004565413,0.05050254,1.002577473,1.000990924,0.020217554,0.053082013,42696.70475,47597.21362,44918.76126,2556.111917,2251.945392,2727.439241,1.58314522,0.881576602,1.001431069,6.149982421,3.944151519,3.955966209,5.071198822,5.060588055,5.305872496
Normal,50287,0.506440683,0.995486489,0.783384222,795.768,272.5253581,234.9917493,0.997912929,0.137725197,0.996089571,1.00091484,0.054396383,0.076220857,45547.60379,50348.59681,47687.75294,2764.430333,2026.300092,2637.666893,0.639014158,-0.139927684,0.584312028,2.511699051,3.586236408,2.451734846,5.264260047,4.995313834,5.246114465
Normal,45804,0.377378534,0.994614783,0.760232365,758.86,251.055541,232.4922663,0.999516452,0.073940908,0.99888453,1.000316264,0.030201663,0.060297171,42509.99493,47759.14034,46054.97721,2477.512602,2007.996838,2096.744213,1.320338848,0.312098205,0.831052064,5.393868316,2.940897261,4.252498798,5.110468502,4.99610211,4.990730331
Normal,62651,0.569287803,0.990623616,0.755377381,899.034,311.8694091,256.3997883,0.974059842,0.177861692,0.976012987,0.998998926,0.071072748,0.059625369,39678.58211,40160.29803,44460.79801,2976.585458,2483.190317,2539.254749,0.449898631,0.191873728,0.2820342,2.549620118,2.669899711,2.487923149,5.510811496,5.305263612,5.315014453
Normal,48856,0.300866657,0.982385587,0.784835341,796.935,255.6849709,243.8381191,0.9666783,0.046333782,0.983450837,0.991435939,0.029515354,0.106212656,46128.43131,50935.11086,48794.98248,2771.087239,1819.292585,2234.277383,0.526568098,-0.037845881,0.188418676,2.8768169,2.791799006,2.748462257,5.371934644,4.868166667,5.133352577
Normal,79882,0.522499848,0.995488759,0.780860215,1007.946,345.5964038,294.6691028,0.988062149,0.147360622,0.98699256,1.000541696,0.0585011,0.070816141,42972.83012,42413.2898,45832.98786,1338.846313,1537.00418,1512.42109,0.372556506,-0.03395333,0.190716459,3.140357856,3.244188455,3.051742463,4.411322488,4.627317452,4.597652429
Normal,51528,0.400570781,0.99449945,0.772394772,806.23,267.6667279,245.2538735,0.99617409,0.083734182,0.994377496,1.000902968,0.03398175,0.04379981,45456.08073,49779.62242,47500.73094,3475.357527,2464.92088,3225.258307,0.907751555,0.399645411,0.705166577,2.608329594,2.40603712,2.472113147,5.363087875,5.210417723,5.441002588
Normal,41719,0.389021373,0.995585147,0.77950299,722.818,240.1560266,221.2386311,1.003427123,0.078771271,1.00140893,1.001007169,0.030519049,0.065289207,42493.96582,49453.23905,46468.2862,2560.724603,1748.985138,2219.401984,0.894452798,0.086854597,0.483295997,3.569622799,2.810530173,3.026117223,5.219493566,4.810591281,5.113215149
Normal,39687,0.371880634,0.995135528,0.792234754,705.756,233.4287605,216.6873801,1.001264866,0.071719442,0.999202412,1.001031518,0.031687346,0.152232587,43770.15426,48216.81417,45696.09595,3013.445142,2519.685831,2971.782596,1.037391387,0.414373158,0.721768624,3.846251774,2.814272169,3.299555072,5.385086005,5.289492078,5.473131556
Normal,34370,0.329332875,0.990489914,0.764797508,661.246,215.4769926,203.456368,0.987786941,0.055786117,0.99090745,0.998424187,0.029163641,0.031926834,39135.26308,43971.2689,43328.06331,3518.729781,3579.146501,2767.383417,1.046904553,0.660937001,0.825395321,3.524230272,2.798690449,3.350599737,5.578270791,5.71751359,5.349137518
Normal,47042,0.367530804,0.972927137,0.729197669,790.956,254.9937678,237.1470978,0.94491119,0.069988652,0.954667495,0.994877085,0.053579913,0.1277292,44623.43744,50197.71574,46918.51367,2440.504942,1834.482953,2340.599852,0.63779134,0.057082059,0.438363155,2.824415123,2.715877253,2.626982292,5.183019129,4.87479242,5.1712561
Normal,47913,0.328720685,0.993386134,0.783096888,778.162,254.37564,240.2392701,0.994313166,0.055572813,0.992939709,1.000691373,0.029391816,0.040098003,40879.97228,40048.12322,46079.2276,3425.489615,2894.280116,2816.087746,0.965758189,0.529845429,0.563936047,3.259791119,3.069021281,2.708332773,5.542462452,5.462783682,5.4055019
Normal,41889,0.287792582,0.993124541,0.768295367,727.987,236.1279873,226.1380647,0.993259228,0.042307236,0.995087304,0.999081028,0.022379513,0.060493852,38614.00406,43651.33949,44042.95008,2844.740784,2607.83698,2340.388758,0.531741109,0.39916781,0.351522703,2.537728091,2.878875777,2.512942271,5.412253803,5.357820585,5.183654786
Normal,54139,0.490808289,0.989165388,0.768648664,834.176,281.4820886,245.2462226,0.977697968,0.128732404,0.98979209,0.993871797,0.052191975,0.073823853,43177.71159,49457.38518,46958.39967,2255.773538,1662.110863,2040.426565,0.597137918,-0.109457659,0.252850788,2.790474344,2.785156812,2.571117058,5.090765318,4.737342756,5.008046019
Normal,65360,0.509926482,0.994446558,0.772649896,910.328,311.3629778,267.8400336,0.991119693,0.139782014,0.989931847,1.000599784,0.059391196,0.057125498,40966.43892,42393.06047,45431.44774,1706.484779,1570.148912,1692.573628,0.456396573,0.074766839,0.361892671,2.803713725,3.368610336,3.040505794,4.734361215,4.655131608,4.745869358
Normal,31954,0.274887181,0.98544378,0.728379302,643.028,206.4413982,198.4885505,0.971125429,0.038523512,0.976841114,0.997070112,0.04455214,0.027272856,43572.3152,46998.89591,46442.5021,1965.413522,2030.41907,1922.555612,0.158880634,0.05106407,-0.00365899,2.265089013,2.540867757,2.415452898,4.937530917,5.016990669,4.92941763
Normal,54987,0.413926783,0.995726418,0.77723437,831.348,277.4287286,252.546195,0.999779384,0.089689823,0.998030696,1.000875686,0.034653378,0.043508257,42399.18555,43743.87139,45266.49775,3965.231541,2609.179845,3604.747691,1.142912645,0.591362029,0.837514049,3.258661274,2.690939042,2.844632564,5.527043076,5.278480262,5.612245767
Normal,45954,0.735082544,0.991370755,0.762355049,781.104,293.9666303,199.3027965,0.946488759,0.32202238,0.945166933,1.000699011,0.138887903,0.050628616,42938.53471,46543.84576,47302.561,3952.177776,3326.661915,2908.80147,1.121438692,0.891892697,0.684783752,3.311253503,3.003910434,2.801641934,5.543917677,5.462409224,5.385787048
Normal,48433,0.492466522,0.965396958,0.785268414,820.076,266.8740909,232.268898,0.904988437,0.129668612,0.947650559,0.977231379,0.062283095,0.04399867,41741.47577,47683.20476,45526.48913,2115.327403,1725.381549,1895.871699,0.734076048,0.045401052,0.292072515,3.1491405,2.798252663,2.743889177,4.982099299,4.792764967,4.908542542
Normal,46699,0.304430773,0.994781016,0.781180997,764.938,249.9296612,238.0666157,1.002916954,0.047465536,1.001010701,1.000951711,0.021343517,0.046308533,43219.09386,48983.4602,46589.92886,2501.456197,1713.810969,2220.961189,0.928803911,0.019202063,0.563149126,3.424506212,2.795001836,2.991587921,5.132213176,4.782847366,5.080968467
Normal,70107,0.601888613,0.995484558,0.762612858,947.396,334.3859062,267.033914,0.981540341,0.201419949,0.980033604,1.000768422,0.078394389,0.204579018,42429.58769,42445.85516,45587.96605,1811.298805,1657.102233,1732.201365,0.463891038,0.001783677,0.187360993,2.866360857,2.947731488,2.786826006,4.820347024,4.736327529,4.788687829
Normal,50813,0.74717442,0.989272642,0.716786571,826.834,312.368028,207.6085395,0.934002517,0.335371994,0.936134351,0.998860714,0.141573384,0.090672305,44740.73831,49980.58639,47216.55261,2094.046855,1700.607233,2043.238248,0.813250255,0.102130714,0.504378186,3.188593084,2.80945782,2.768863017,4.933459722,4.768407403,4.97310684
Normal,51155,0.602545002,0.983390684,0.727067284,825.933,287.5222823,229.4671942,0.942341496,0.201915092,0.954825139,0.993441357,0.098332525,0.062235551,42491.99179,47683.57064,43589.10636,2262.895295,1962.45572,2277.091458,1.295676538,0.571119297,0.930401027,4.646525943,3.236535475,3.719615576,4.921455105,4.923390456,5.056528434
Normal,38933,0.476509692,0.979249459,0.759342331,713.878,237.8196742,209.083737,0.960018799,0.120830782,0.970879193,0.994391198,0.052760375,0.10335597,38383.6815,45560.7087,43351.98993,2771.744898,2680.638203,2310.516856,0.794264005,0.433848019,0.562398608,3.439254655,2.955878326,3.497402864,5.371929868,5.393728827,5.173701142
Normal,47488,0.487589927,0.994575575,0.763546323,774.1,263.3129367,229.8913552,0.995863026,0.126927229,0.99492713,1.000470223,0.050253508,0.060699583,39413.59771,39597.40532,45577.35714,4109.804073,3093.716602,2856.684167,1.065409085,0.927595126,0.498534057,3.399135954,3.540499631,2.587557026,5.750324296,5.462328758,5.440513516
Normal,59073,0.468496145,0.993842427,0.767680312,863.56,291.9047911,257.8878242,0.995437175,0.116534459,0.996697133,0.999367734,0.045822112,0.059260873,42804.26185,42762.51201,46839.60794,3496.813352,2540.545717,2802.810811,0.950000849,0.528892091,0.622301641,2.631774699,2.664800117,2.401822999,5.315597915,5.221398119,5.288369613
Normal,52090,0.417593398,0.995603976,0.796300543,808.958,270.2840985,245.5893227,1.000258552,0.091365996,0.998460667,1.000899923,0.037673654,0.049546851,40615.5755,41991.24868,43036.31929,2999.668605,2155.084776,2975.733431,1.293065717,0.422138774,0.934202697,4.600549927,2.998795786,3.812374986,5.32010421,5.084704723,5.443559455
Normal,43465,0.599070142,0.98979801,0.780285078,749.166,263.2012252,210.744313,0.97318057,0.19930345,0.973825204,0.999668965,0.085220593,0.032785636,45192.20449,48848.05154,48721.95394,3390.444821,2655.882116,2495.135226,0.759061154,0.370130057,0.516207431,2.465747707,2.350069717,2.44774386,5.441053167,5.320702388,5.178703871
Normal,47539,0.348927926,0.994581363,0.772954165,774.764,254.586741,238.5858529,0.995224458,0.062850438,0.993356784,1.000939641,0.037165323,0.049014999,39689.97817,40078.31616,43502.57902,2089.939777,1951.218151,2112.045351,0.569156454,0.157968155,0.477926108,2.762613662,2.991388714,2.976427088,4.981547259,4.966574357,5.042685833
Normal,36189,0.618795053,0.938024883,0.673158482,747.213,243.7793502,191.5014706,0.814512227,0.21444753,0.885288812,0.959193697,0.105970637,0.057316089,43485.43834,43167.00699,46684.83882,2068.920574,1727.64504,1832.165329,0.732138753,0.153884071,0.349190829,4.006954938,3.139578053,3.01905438,4.973805428,4.791931541,4.862582968
Normal,33030,0.493349418,0.9612922,0.711424141,676.325,220.5332603,191.8267149,0.907418346,0.13016878,0.936947595,0.984115625,0.067091663,0.045253149,43478.32443,46633.18486,46428.07581,2069.58864,2077.627129,1925.116265,1.049139246,0.487725007,0.586456191,4.029729789,3.023548473,3.222986804,4.888690009,5.019834946,4.894448695
Normal,63111,0.600232347,0.992607855,0.775243219,902.19,317.5898099,254.0164879,0.974358791,0.200174313,0.974661259,0.999844822,0.087735944,0.072404809,41715.1817,42970.35636,44686.16324,3522.30942,2554.053602,3197.324769,1.141357678,0.539701709,0.746779231,3.43724927,2.968416405,2.798896114,5.438360327,5.272098712,5.507549099
Normal,40420,0.335326634,0.994831405,0.787975671,710.412,233.7453931,220.2119862,1.006434685,0.057898069,1.004375149,1.001024757,0.021344369,0.07702727,41279.98773,46276.3907,42628.89223,3255.90238,2888.923951,3135.171177,1.268272104,0.742597281,1.045305155,4.220279144,3.033086093,3.847644,5.399088386,5.401906778,5.462692471
Normal,35603,0.574176572,0.950503244,0.612545808,747.378,240.9558835,197.2781713,0.800969242,0.181268503,0.830892033,0.981828472,0.142428925,0.041166629,42806.55495,46237.38988,45766.83358,1812.156651,1986.614988,1788.382156,0.46841012,0.265855094,0.211034089,3.236558813,2.941150987,2.884872203,4.835589426,4.985954924,4.837782857
Normal,59924,0.312502432,0.995547581,0.778193341,866.686,283.4553967,269.2590887,1.002506268,0.05008304,1.000824215,1.000839981,0.020083804,0.100243307,42761.69788,49067.58534,46383.44543,2822.591378,1855.940525,2419.822811,0.957878758,0.16618005,0.532785047,3.298242922,2.826834341,2.745337834,5.284585085,4.892398375,5.207026054
Normal,37641,0.367056202,0.993507008,0.778285502,689.57,227.0818162,211.2312252,0.994750803,0.069801234,0.992653748,1.00105573,0.029988913,0.038593842,45311.80277,49864.33772,47735.35198,2182.549879,1715.243606,2078.747535,0.844041552,0.23810703,0.401705187,3.144938271,2.858008948,2.621149872,4.961254065,4.771594353,5.011760839
Normal,57437,0.494150342,0.994373464,0.775400275,853.852,290.2182301,252.3088991,0.990002775,0.130623534,0.989159232,1.000426303,0.052468265,0.071160084,45011.67234,49992.11045,47540.02333,2183.328629,1707.005543,2126.372248,0.781669719,0.096003194,0.418886413,2.968183452,2.808102098,2.513733106,4.972522825,4.773779795,5.027789788
Normal,44652,0.453055693,0.994321598,0.768801653,750.284,252.6146853,225.2014991,0.996780217,0.108517785,0.994848678,1.000970299,0.041499505,0.051066905,44212.04228,49296.10714,47290.28218,2491.537962,1959.276514,2175.576039,1.048702152,0.259840165,0.559556459,3.721679929,2.852367254,2.947868007,5.119098158,4.961697553,5.064211328
Normal,62365,0.179558958,0.98300837,0.749291138,901.788,284.5721049,279.9470153,0.963700062,0.016252786,0.970792089,0.996340603,0.029530103,0.116822782,43785.48378,47183.69137,47074.43367,3593.808318,2960.028404,2869.894858,0.327609223,-0.225876762,0.591391278,3.702663064,4.315699633,2.495787679,5.559651497,5.488885515,5.344483217
Normal,43898,0.470066483,0.992000362,0.760138528,749.729,252.1819356,222.5835968,0.98139983,0.117368989,0.980727346,1.000342791,0.055296675,0.076090734,43577.35551,47345.26111,46108.56513,2343.407202,2173.005661,2246.704179,0.935012612,0.357689469,0.592064018,3.7712475,2.831914459,3.180784193,5.103081635,5.099308033,5.118522713
Normal,41852,0.450980015,0.99203565,0.759219955,729.432,244.7583133,218.4551281,0.988453986,0.107465952,0.986483909,1.000998037,0.050445449,0.052110154,42144.39606,47620.71184,42954.57861,2586.134699,2320.538223,2564.978157,1.296609013,0.614469197,1.065861316,4.70485278,3.30992208,4.100415945,5.121899636,5.1489104,5.192203217
Normal,33409,0.278763835,0.995292996,0.783844024,645.118,210.5059969,202.1614729,1.00877665,0.039640315,1.006503738,1.001128476,0.018162176,0.031266571,39294.60062,43951.99952,40462.27448,2260.908959,2258.028311,2513.128002,1.180624039,0.720161756,0.910136721,4.701505871,3.896297965,3.665147337,4.996683603,5.11178114,5.203027758
Normal,40013,0.438132133,0.993470057,0.783953762,710.748,238.2493925,214.1649,0.995358858,0.101089418,0.993322948,1.001024273,0.042867179,0.056625725,40192.76215,45603.98311,42246.49269,3074.097674,2823.94415,2971.012115,1.684977652,0.980655156,1.247395948,6.65588894,4.256187512,5.086169069,5.318455162,5.375102299,5.394109847
Normal,52661,0.633103761,0.988790416,0.719766552,830.722,294.7868746,228.1847741,0.958931405,0.22593306,0.963202809,0.997780244,0.092053989,0.072060094,43152.38951,48697.81068,46296.71993,1854.558471,1673.855809,1862.827554,0.068439172,-0.092684876,-0.051173054,2.433363988,2.797297062,2.595794844,4.880248159,4.747729162,4.897012375
Normal,42109,0.293864889,0.994473703,0.782360701,729.772,237.0760889,226.6084609,0.993597293,0.044153031,0.991617886,1.000997572,0.027543397,0.08293686,43263.89437,48775.78779,45558.66461,1652.138954,1740.397313,1835.530741,0.121808388,0.054043417,0.333099119,2.957150373,3.04139418,3.193465268,4.729827482,4.805227396,4.8665799
Normal,52074,0.476918277,0.959571018,0.726154618,858.25,276.2297396,242.7914782,0.888389012,0.121052358,0.927671587,0.978598311,0.07158514,0.109335473,45856.12628,50733.29923,47786.61474,2074.518635,1671.355766,2008.726138,0.059432534,-0.246773221,-0.025333731,2.335330198,2.81801134,2.409579615,5.032649128,4.737160977,4.993847736
Normal,38141,0.532596908,0.973779616,0.643762553,744.808,242.8988502,205.582064,0.863999068,0.153630971,0.878336717,0.991804599,0.111365764,0.050320563,43777.80216,46864.66448,46955.5051,2186.07603,2189.43155,2069.099084,0.572841949,0.280951471,0.323180927,2.999904618,2.794482668,2.635996406,5.074318295,5.119565273,5.018814014
Normal,32508,0.406121402,0.991974612,0.762346982,641.572,212.8903867,194.5433085,0.992451543,0.086180867,0.99357865,0.999432644,0.033610029,0.099743368,41086.96592,45516.63443,43602.91178,2458.37343,2454.165678,2573.559114,2.143841978,1.237358879,0.974270824,10.59160343,5.623942648,4.253127482,4.981217783,5.138330832,5.252802985
Normal,49045,0.479507059,0.995009231,0.781618538,786.472,266.796946,234.1244644,0.996409987,0.122461978,0.995488298,1.000462826,0.045307458,0.093832723,44046.54468,49650.1939,47871.55665,2900.980261,1942.211873,2312.445912,0.60324261,-0.020367476,0.272830564,2.57466617,2.609407162,2.504645572,5.400949475,4.956994866,5.172382904
Normal,35960,0.645553712,0.988020662,0.739917695,688.38,246.3646613,188.1523556,0.953614968,0.236285129,0.953614968,1,0.109315769,0.060588121,42559.14883,48525.43493,45033.17063,2001.984971,2000.969929,2085.07415,0.372795347,0.108906466,0.407382982,2.741348561,2.809684425,3.028446817,4.974252256,5.003501465,5.042772419
Normal,40040,0.341683827,0.995079278,0.766961652,708.826,232.9729248,218.9514404,1.001439355,0.060185038,0.999385462,1.00102705,0.024636972,0.078826548,42163.66434,48891.77822,45876.33367,1945.195629,1649.440289,1912.607415,0.526133029,-0.113107404,0.249210669,3.044436098,2.813321879,2.793672613,4.919917799,4.726430115,4.928956575
Normal,46914,0.500560281,0.99442525,0.776002382,770.634,262.9119688,227.603334,0.992695368,0.134298316,0.99082247,1.000944677,0.05646579,0.056126687,40589.51204,46374.17334,44688.11869,2329.743983,2204.133113,2223.116939,0.485883011,0.429700324,0.292567694,2.87467226,3.462075241,2.879927804,5.172681069,5.122543324,5.140880051
Normal,54530,0.553343271,0.994582961,0.788381743,834.754,288.9024273,240.6422344,0.983395789,0.167046685,0.981682765,1.000872113,0.0684548,0.045832239,39334.20899,38720.00352,44554.67596,4076.92605,3393.766777,3511.980893,0.505643495,0.225729681,0.26696159,2.354313221,2.253726431,2.22427265,5.878762393,5.710555314,5.737078399
Normal,44556,0.675985541,0.990551566,0.767743603,762.994,277.6500701,204.6044695,0.96177573,0.263085115,0.965771407,0.99792921,0.109070305,0.106405116,44365.36673,43121.16779,47485.46943,2937.990455,2023.366042,2496.739405,0.78527439,0.290289282,0.551667708,2.539850928,2.799303846,2.534030145,5.187927817,4.999111044,5.164829541
Normal,56179,0.440720078,0.991790834,0.785566463,848.219,282.4978633,253.5826792,0.981223353,0.102355408,0.985058956,0.998051211,0.041983762,0.065199641,44717.68113,48250.0345,46862.12855,3591.059621,2834.067955,3215.416107,0.677291959,0.098399366,0.660203615,2.6246574,2.531803289,2.566754694,5.515473869,5.452812806,5.444469203
Normal,31133,0.498621494,0.99269817,0.768867925,627.536,213.9723505,185.475475,0.993467228,0.133180177,0.991166205,1.001160093,0.05388911,0.0651851,41926.64247,46188.66926,44500.58112,2588.516529,2329.256076,2635.727053,0.843604982,0.434153526,0.42235558,4.202436842,3.42006441,2.945375431,5.290528397,5.199322335,5.37043761
Normal,40007,0.736424056,0.993641805,0.736573691,729.31,274.7340044,185.8631093,0.945195213,0.323479779,0.943311039,1.000998204,0.137849702,0.057477491,44337.59852,48768.08439,48063.66126,2690.215452,2244.449647,2133.960605,1.155872742,0.581082568,0.592097417,3.998158717,3.05756777,3.255004729,5.158792926,5.100617942,5.028860752
Normal,38600,0.415401986,0.990480101,0.786791684,703.059,232.8972692,211.8521932,0.981326721,0.090362056,0.983129778,0.999082581,0.045359411,0.053764971,42675.38031,46471.79731,45380.89161,2003.029151,2047.988115,1952.718132,0.619591263,0.303131645,0.345769151,3.01916633,2.89502296,2.750506116,4.935838744,5.025349533,4.943402008
Normal,46766,0.273063679,0.991897854,0.802271324,770.21,249.0955139,239.628878,0.990653512,0.03800404,0.990653512,1,0.028214054,0.126659624,41723.1185,42308.48976,44684.59513,2142.953366,1673.329921,2090.366138,1.046892525,0.224300298,0.679692059,4.371819739,3.114191368,3.649375983,4.969868904,4.741808974,5.011846881
Normal,61250,0.532962839,0.995433196,0.77578782,882.044,303.7312006,256.9987075,0.989316966,0.153861352,0.988111208,1.000609947,0.058534404,0.043908371,41651.69737,41734.88091,45543.66015,1807.781801,1581.306983,1650.189175,0.602660801,-0.02496511,0.343447347,3.563306309,3.464273367,2.998637571,4.811595436,4.662646974,4.707388118
Normal,46568,0.681668231,0.993132864,0.755581516,781.182,284.8796129,208.4354199,0.958943445,0.268338588,0.95760436,1.000698941,0.115076533,0.043300754,44029.13486,47679.54956,47641.64096,3426.745466,2741.666942,2581.563126,1.012331993,0.664385357,0.648554473,3.140852058,2.828873945,2.784970471,5.438620224,5.322014261,5.240399884
Normal,63833,0.493858636,0.994190574,0.780927331,902.362,306.1527009,266.2126948,0.985129952,0.130457794,0.983938871,1.000605079,0.057499815,0.061289699,42868.10997,45769.07543,46209.3806,2661.06246,2711.063256,2064.403577,-1.378761568,-2.7357756,0.145918484,16.80320761,27.30737581,3.976048777,5.15639858,5.182278443,5.005910723
Normal,42325,0.521112202,0.994969322,0.778176135,730.516,251.3303386,214.5074732,0.996660774,0.14651182,0.994677283,1.000996556,0.056913001,0.050213234,43382.58221,48484.83535,46827.69465,2645.82697,2095.661736,2189.799844,1.38059768,0.378652712,0.871708169,4.569921642,2.787270114,3.639974615,5.067288014,5.039453861,5.010336286
Normal,33507,0.338646276,0.994774812,0.809152379,648.3,213.1092273,200.5174038,1.001828463,0.059086242,0.999582267,1.001122937,0.029185027,0.122165545,39841.63357,45939.24231,42660.17919,2539.59329,2646.390523,2831.108231,0.837279885,0.590213738,0.846005271,3.629223837,3.267490084,3.590444021,5.243742154,5.354997742,5.394785269
Normal,37702,0.570009297,0.994355945,0.795400844,695.292,242.2970833,199.0805497,0.980030943,0.178361757,0.977981895,1.001047042,0.079025606,0.078600909,37703.47165,43501.75078,39133.63153,1825.176252,1911.828683,2267.664033,1.101250681,0.668234999,1.025950928,4.867145529,4.438339554,4.241206287,4.732686454,4.889273927,5.048763763
Normal,49781,0.387606818,0.993335329,0.772373239,794.248,262.3565609,241.8467833,0.991656404,0.078175204,0.989841015,1.00091659,0.034284903,0.064048408,40953.41114,45564.96109,43738.7077,2566.831373,2906.094952,2157.617833,0.262551375,-0.68208065,0.267454176,4.784709177,4.64360399,4.067980852,5.285227515,5.49433397,5.080537359
Normal,39627,0.721418553,0.990972292,0.745260664,722.844,270.0821178,187.0316756,0.953041688,0.307500707,0.954176577,0.999405128,0.127724033,0.071005546,41926.12391,46532.93643,45660.70891,2080.564516,2012.838431,1827.229586,1.022108116,0.301025509,0.472504713,4.550527217,2.883593549,3.44098156,4.930901081,4.998653854,4.843438834
Normal,62059,0.242003847,0.995268948,0.750865094,883.22,285.5949779,277.1057499,0.999716471,0.02972471,0.998499659,1.000609135,0.022729283,0.049858632,42651.72974,43175.71369,46104.8187,2606.187637,1850.899357,2283.16789,0.881551208,0.288927864,0.526453462,3.328327282,3.032534165,2.871109776,5.223898262,4.880425584,5.133450299
Normal,50151,0.471502568,0.993148108,0.747796913,798.574,269.2655279,237.4557609,0.988232491,0.118135312,0.987801983,1.000217888,0.04723108,0.061738105,42251.73927,48853.19104,45810.47413,2399.468416,1706.124281,2159.753174,0.814529041,-0.08126614,0.519260013,3.099203481,2.760301448,2.871855843,5.113449654,4.774246256,5.054138412
Normal,70659,0.487529112,0.996010826,0.780443355,943.952,321.1569075,280.4042578,0.996500518,0.126893268,0.994965241,1.000771226,0.049748606,0.209296258,40311.60339,41449.07683,44571.41369,1342.446609,1498.41154,1361.659094,0.631366559,0.019439746,0.294623124,4.613140279,3.832333585,3.554769906,4.381053222,4.577978955,4.439234235
Normal,53349,0.492940718,0.995447167,0.780640913,819.882,279.4850738,243.1695935,0.997317509,0.129937101,0.995548763,1.000887933,0.049811642,0.069961471,44158.16604,49291.86152,46557.06716,3130.755811,2325.591215,2954.356996,1.061257731,0.330388911,0.878138532,3.367313918,2.609128603,3.120857841,5.345552604,5.18112081,5.362664043
